SimTime,TTI,ActiveAgents,WaitingReroute,CompletedTrips,DynamicReroutes,BlackZones,RedZones,YellowZones,RouterRPS,SavedDuplicates,RouterLoad,GreenZones,VisitedNodes,RouteCycles,WaitingSpawn,RouteTimeMaxUs,RouteTimeAvgUs,RouterWaitTimeUs
25608,5.5412,199925,27210,909625,407057,22,2902,1378,717.3,3608384,0.9988,35978,61098.3,39654400.0,9734,183803,9863.61,2602283081
25618,5.6437,199905,27196,909862,407586,22,2901,1381,724.8,3609603,0.9988,35882,62331.1,40874900.0,9728,165490,11093.7,2603313900
25629,5.3836,199913,27174,910094,408065,21,2904,1376,727.0,3610712,0.9988,35814,63112.5,40312600.0,9706,109708,10309.5,2604330374
25650,6.0264,199898,27229,910580,408958,21,2905,1380,760.7,3613000,0.9988,36141,67459.1,46058200.0,9708,153133,12241.7,2606226619
25660,5.8161,199884,27178,910814,409435,21,2910,1380,763.2,3614111,0.9988,36166,69109.1,46305200.0,9678,117052,11717.5,2607342477
25670,5.3342,199888,27346,911045,409994,21,2907,1383,718.1,3615303,0.9988,36227,61413.4,39299000.0,9711,143322,11840.2,2608270016
25678,5.5746,199911,27070,911230,410436,21,2911,1378,701.5,3616455,0.9988,36126,64349.3,41352300.0,9695,131031,11001.6,2609211145
25700,5.7724,200000,27075,911730,411660,21,2905,1383,822.4,3619371,0.9988,36413,62664.1,41198000.0,9549,126602,9382.65,2611431931
25730,6.5349,200000,27064,912482,413229,21,2905,1381,678.3,3622411,0.9988,36373,66967.5,41088300.0,9608,102259,10145.2,2614504463
25740,6.1391,200000,27004,912704,413847,21,2901,1384,718.4,3624020,0.9988,36389,58952.4,36070200.0,9588,93978,10333.6,2615399588
25760,6.3409,200000,27020,913175,414807,21,2904,1382,772.8,3626397,0.9988,36587,65497.8,42998000.0,9566,115036,12430.7,2617541939
25770,5.9213,200000,26924,913412,415277,21,2903,1382,732.5,3627836,0.9988,36529,70546.3,47447600.0,9421,134316,12033.1,2618456598
25780,6.1986,200000,26948,913646,415754,21,2902,1382,724.8,3628791,0.9988,36351,63280,42584500.0,9437,157918,10979.8,2619474180
25800,6.0047,200000,27025,914137,416620,21,2902,1376,744.7,3630945,0.9988,36512,69021.9,49252500.0,9595,146830,12424.8,2621474430
25810,6.1441,200000,27033,914385,417096,21,2895,1380,738.1,3632057,0.9988,36399,56631.3,36617500.0,9613,162380,10737.3,2622447045
25820,5.5528,200000,27083,914636,417527,21,2895,1378,679.6,3633218,0.9988,36627,67365.5,46411700.0,9638,153961,10898,2623514822
25840,5.4961,200000,27062,915118,418486,21,2897,1374,758.1,3635598,0.9988,36731,59434.9,39369000.0,9482,121280,9827.22,2625491607
25850,5.0333,200000,27044,915337,419002,21,2892,1384,705.5,3636997,0.9988,36727,66002.1,42534000.0,9476,129032,11565,2626480898
25860,6.3579,200000,26947,915568,419541,21,2893,1381,720.9,3638205,0.9988,36590,62710.1,40074800.0,9474,116931,11010.9,2627419998
25870,4.761,200000,27014,915793,420058,21,2890,1382,730.1,3639445,0.9988,36688,60792.2,40880900.0,9444,114936,11459.1,2628564965
25880,6.1105,200000,27031,916050,420462,21,2893,1378,710.2,3640471,0.9989,36708,71103.3,47856100.0,9469,135284,12402.7,2629580899
25890,5.4944,200000,26943,916300,421009,21,2893,1378,722.1,3641669,0.9988,36531,62425.1,42682900.0,9492,151968,11500.8,2630570637
25910,5.9188,200000,27042,916747,421819,21,2892,1378,761.8,3643876,0.9988,36820,70344.6,51108700.0,9472,112369,10913.6,2632572198
25920,5.4943,200000,27034,916989,422274,21,2896,1381,748.9,3645013,0.9988,36764,66931.8,43160900.0,9480,141955,13523,2633386676
25930,5.5625,200000,27025,917244,422698,21,2896,1378,728.1,3646178,0.9988,36779,69321.4,46660300.0,9503,116473,10791.3,2634562764
25940,6.1193,200000,27083,917501,423114,21,2898,1380,670.0,3647349,0.9988,36889,62948.8,42117000.0,9530,150605,10978,2635557648
25950,5.7382,200000,27076,917756,423589,21,2901,1376,682.6,3648447,0.9988,36906,63163.6,41242700.0,9545,125671,10856.3,2636591525
25970,4.983,200000,27139,918205,424481,21,2900,1376,739.8,3650566,0.9989,37201,65967,46428500.0,9519,120950,10110.7,2638602465
25980,6.1283,200000,26974,918465,425102,21,2903,1376,753.9,3651848,0.9988,37037,57821.3,36504000.0,9559,131030,11600,2639595644
25990,6.3249,200000,27076,918699,425512,21,2904,1373,696.3,3652870,0.9989,37084,65496.2,45206900.0,9532,140276,11166.8,2640613828
26010,5.8188,200000,27184,919192,426377,21,2903,1372,743.6,3655031,0.9989,37032,68403.7,44745900.0,9525,124444,10006.6,2642627862
26020,5.6686,200000,26958,919455,427046,21,2903,1372,774.1,3656272,0.9988,36787,57384.4,35447600.0,9555,122717,10469.4,2643565332
26030,6.6607,200000,27025,919715,427520,21,2901,1379,761.0,3657389,0.9989,36812,62370.5,40895500.0,9597,113770,10379.4,2644627579
26040,5.2627,200000,26911,919955,428092,21,2897,1386,735.3,3658884,0.9988,36913,61538.7,40366700.0,9477,119562,10915.2,2645567104
26050,6.7093,200000,26995,920194,428535,21,2894,1388,718.4,3660033,0.9988,36910,59893.6,38300300.0,9496,106593,11100.9,2646556942
26070,5.9507,200000,27059,920684,429429,21,2889,1392,752.2,3661998,0.9989,36960,65552.9,42647600.0,9526,96986,11726.6,2648631134
26080,5.2654,199994,27104,920928,429908,21,2885,1396,684.2,3662953,0.9989,37015,58794.4,38336600.0,9655,173125,10509.8,2649654660
26100,5.3815,199968,27115,921421,430910,21,2883,1402,758.4,3665292,0.9988,37062,61860.3,38810700.0,9584,130704,8983.68,2651632334
26111,4.8593,199982,26973,921680,431634,21,2881,1410,740.3,3666642,0.9989,37069,55999.4,36237100.0,9566,144351,10878.6,2652661050
26120,5.7967,199968,26978,921909,432102,21,2880,1410,736.0,3667769,0.9989,36867,60567.4,38022500.0,9559,100697,9891.76,2653658866
26131,5.1356,199963,27051,922207,432575,21,2883,1408,735.1,3668730,0.9989,36831,60958.3,41962400.0,9566,189106,11652.3,2654674036
26151,6.6502,199980,26976,922705,433638,21,2879,1408,798.6,3671001,0.9988,36755,60896.1,41964400.0,9630,158074,11203.9,2656635288
26162,6.1168,199930,27116,922997,433966,21,2878,1407,715.2,3672107,0.9989,36729,73377.2,47636400.0,9629,178272,13543.8,2657688770
26171,6.1987,199953,27031,923236,434443,21,2878,1412,704.7,3673224,0.9989,36703,69020.9,43240400.0,9689,151113,9999.84,2658671969
26192,5.293,199950,26965,923764,435472,21,2877,1415,776.9,3675537,0.9989,36941,66219.8,44430100.0,9700,144669,9918.26,2660685718
26202,5.6162,199947,26848,924017,436044,21,2879,1413,789.3,3676707,0.9989,36910,60083.5,38370200.0,9691,91614,10711.1,2661692016
26212,5.676,199947,26850,924280,436500,21,2883,1406,723.0,3677847,0.9988,37102,65022,42562300.0,9718,148339,10976.5,2662624385
26233,5.8751,199924,26980,924797,437417,21,2886,1401,787.0,3680106,0.9989,37263,66930,45766800.0,9603,206108,12050.4,2664709248
26243,5.7386,199924,26837,925047,437996,21,2878,1409,736.4,3681599,0.9989,37410,60058.5,38368800.0,9634,145769,11680.7,2665720656
26263,5.1804,199922,26838,925540,439051,21,2879,1406,795.0,3683887,0.9989,37344,57761.1,35658200.0,9669,129652,10035.9,2667694946
26273,5.2048,199933,26788,925783,439548,21,2883,1404,787.4,3684978,0.9989,37119,65614.3,41165600.0,9670,146799,11027.2,2668706996
26303,5.3218,199913,26719,926531,441050,21,2884,1406,787.7,3688735,0.9988,37218,67674.8,43925000.0,9577,146809,11124.8,2671643343
26314,6.1988,199903,26750,926813,441467,21,2886,1401,699.1,3689584,0.9989,37416,66667.2,39353000.0,9727,142748,10474.9,2672746495
26335,6.3834,199872,26751,927322,442492,21,2886,1402,794.6,3692221,0.9989,37423,66821.6,42993400.0,9576,157896,10367.4,2674724735
26343,5.8035,199926,26760,927496,442904,21,2885,1400,768.9,3693236,0.9988,37121,71602.9,48358800.0,9563,183836,14392.9,2675614339
26354,6.9425,199865,26639,927799,443431,21,2885,1397,718.4,3694462,0.9989,37440,61208.9,40932900.0,9574,102353,9979.34,2676755807
26375,7.331,200000,26658,928293,444696,21,2888,1392,826.9,3697155,0.9988,37470,62351.9,39961100.0,9594,105413,9843.78,2678763330
26385,5.7085,200000,26647,928550,445238,21,2892,1393,812.8,3698358,0.9988,37290,62076.4,42003100.0,9619,115640,11313.5,2679773614
26395,5.6978,200000,26702,928790,445601,21,2893,1399,645.5,3698947,0.9989,37066,67219.2,47060200.0,9598,113638,12152.9,2680940271
26415,5.1637,200000,26642,929199,446614,21,2897,1390,703.7,3701119,0.9989,37302,65936.8,43916800.0,9606,149946,12030.3,2682945090
26425,6.4137,200000,26638,929455,447079,21,2897,1391,661.3,3702243,0.9989,37237,61987.4,39145200.0,9613,137737,10405.6,2683932891
26435,4.4222,200000,26551,929716,447650,21,2898,1395,716.8,3703582,0.9988,37058,59341.2,37262200.0,9522,109498,9031.84,2684850452
26455,5.6277,200000,26466,930221,448589,21,2899,1393,746.3,3705502,0.9989,37268,60684.7,38571300.0,9661,107644,10598.9,2686933465
26465,6.1098,200000,26429,930476,449092,21,2902,1392,774.3,3706913,0.9989,37068,66804.8,44865800.0,9548,161083,11788.4,2687942370
26475,6.1385,200000,26550,930723,449472,21,2906,1389,688.4,3707644,0.9988,37070,66356.5,44715900.0,9668,110527,11869.1,2688894645
26485,5.2519,200000,26482,931000,449974,21,2904,1385,701.3,3708732,0.9988,37084,63966.7,39531800.0,9700,136921,10907.2,2689803802
26505,6.2767,200000,26468,931493,451072,21,2908,1385,772.6,3710968,0.9989,37179,57604.4,38216400.0,9713,148106,11021.4,2691975399
26515,5.7691,200000,26386,931761,451585,21,2904,1384,775.2,3712044,0.9989,37131,62943.8,42010300.0,9717,100337,10496.7,2692987801
26525,6.6176,200000,26547,932010,451996,21,2901,1384,757.7,3713063,0.9988,37019,60590.5,40912900.0,9695,133622,10995.5,2693853516
26535,5.699,200000,26492,932243,452556,21,2897,1386,720.4,3714256,0.9989,37121,60385.5,39433300.0,9670,124840,10091.4,2694977637
26555,6.9219,200000,26686,932772,453264,21,2899,1385,739.0,3716412,0.9988,37128,68070.7,46869300.0,9693,145824,11342.3,2696878916
26565,5.8194,200000,26601,933016,453768,21,2896,1388,746.3,3717495,0.9989,37012,61626.8,38660100.0,9678,114810,9878.63,2697956923
26575,5.9347,200000,26636,933239,454237,21,2900,1381,696.6,3718616,0.9989,37080,66936,43160300.0,9653,144972,10988.1,2698985758
26585,6.3689,200000,26641,933468,454654,21,2901,1379,687.0,3719631,0.9989,37005,65211,38871900.0,9638,128548,10455.4,2700008087
26595,6.6697,200000,26644,933696,455125,21,2900,1380,699.3,3720593,0.9989,36813,65149.1,43442300.0,9597,170113,11210.5,2701029997
26605,5.5458,200000,26636,933932,455586,21,2902,1385,676.6,3721564,0.9989,36752,63686.6,41651300.0,9705,144168,12265.6,2701987604
26625,5.1678,200000,26709,934475,456468,20,2901,1386,725.6,3723707,0.9989,36931,67755,47847100.0,9754,138604,10224.5,2704028421
26635,6.0901,200000,26571,934771,457082,20,2900,1388,785.4,3725157,0.9989,36839,56774.5,36325400.0,9662,134922,10883.9,2705029682
26645,4.8279,200000,26438,935017,457664,20,2899,1389,737.4,3726330,0.9989,36961,54510,39059600.0,9695,119492,10238.3,2705977959
26655,5.7498,200000,26503,935255,458141,20,2901,1385,736.0,3727443,0.9988,36944,66487.6,42156400.0,9668,183352,10805.4,2706922344
26675,6.3148,200000,26500,935757,459080,20,2899,1384,778.0,3729687,0.9989,37132,60901.8,40580500.0,9685,118867,11076.8,2709060695
26685,6.0251,200000,26384,935985,459701,20,2896,1387,794.8,3730966,0.9989,37041,59561.4,37867800.0,9667,126469,10194.7,2710018906
26695,6.4412,200000,26409,936257,460177,20,2898,1383,738.2,3732084,0.9988,37204,63237.2,42446900.0,9688,119866,11823.4,2710962120
26715,6.2135,200000,26362,936772,461159,20,2899,1385,806.7,3734279,0.9989,37423,61542.2,40022000.0,9578,117866,10339.3,2713028874
26725,6.0169,200000,26358,937010,461669,20,2895,1390,748.4,3735839,0.9988,37444,62596.9,38217800.0,9575,132211,11372.6,2713950164
26735,5.6216,200000,26432,937253,462066,20,2895,1389,722.4,3736709,0.9989,37348,69653.3,43705500.0,9569,119214,11016.7,2715055717
26755,6.4141,200000,26353,937744,463107,20,2892,1395,788.7,3739165,0.9989,37468,57297.1,39410800.0,9574,126848,10554,2717088664
26765,5.9149,200000,26247,938011,463729,20,2889,1402,803.0,3740295,0.9989,37390,58910.3,37510200.0,9598,182311,10545.3,2718078410
26775,7.0452,200000,26298,938267,464163,20,2893,1392,734.1,3741449,0.9989,37293,61029.3,40978000.0,9619,139953,10942.4,2719059389
26785,6.203,200000,26332,938512,464607,20,2897,1384,724.8,3742599,0.9989,37235,66779.6,44583300.0,9626,140663,12176.1,2720024887
26805,5.2035,199977,26347,939035,465593,20,2897,1382,770.3,3744791,0.9989,37343,62270.9,43628200.0,9710,140640,11033.4,2722049727
26815,5.5954,199981,26243,939261,466158,20,2900,1377,745.6,3745981,0.9989,37469,62451.7,40299700.0,9545,144837,10544.7,2723094808
26825,5.2955,199990,26298,939528,466623,20,2901,1376,744.3,3747264,0.9989,37238,64100.5,42252600.0,9546,150968,11840.6,2724022798
26835,5.9505,199985,26359,939758,467056,20,2900,1381,706.6,3748266,0.9989,37427,66429.7,45586400.0,9659,163387,11726.7,2725093889
26856,5.6099,199969,26411,940295,467953,20,2901,1382,753.7,3750392,0.9989,37596,70152.8,50149300.0,9648,135560,11053.3,2727121235
26866,5.9972,199962,26342,940572,468489,20,2901,1382,712.9,3751605,0.9989,37474,57844.8,37569600.0,9667,155797,10715.4,2728078377
26886,6.6385,199975,26296,941054,469587,20,2901,1388,781.1,3753690,0.9988,37522,56798.2,38428800.0,9650,121477,11658.7,2730031527
26897,5.4737,199950,26311,941306,470065,20,2904,1393,797.5,3754955,0.9989,37297,72107.1,48850600.0,9495,136617,12253.5,2731090133
26907,5.6592,199941,26285,941563,470598,20,2906,1389,730.2,3755855,0.9989,37499,59639,41947500.0,9630,138318,10919.9,2732120148
26916,6.8737,199958,26270,941790,471092,20,2906,1389,760.0,3756949,0.9989,37296,60617.3,38684000.0,9516,116236,9913.89,2733066172
26938,6.137,199920,26329,942316,472001,20,2908,1387,779.6,3759227,0.9989,37329,69881.3,46225800.0,9592,97632,10686.7,2735142541
26948,5.4042,199924,26242,942569,472490,20,2906,1391,726.1,3760322,0.9989,37520,64518.1,41393700.0,9617,149296,11569.6,2736152267
26957,6.9569,199926,26271,942791,472971,21,2905,1384,722.9,3761435,0.9989,37522,60697.4,40067300.0,9616,133255,10292,2737129328
26978,5.9753,199919,26345,943316,473931,21,2907,1379,780.2,3764137,0.9989,37677,62510.8,43109300.0,9549,165347,11055,2739140419
26989,6.0964,199900,26169,943577,474547,21,2910,1379,742.6,3765430,0.9989,37726,64820,42711400.0,9549,153460,12315.1,2740168779
26999,6.212,199908,26300,943809,474906,21,2912,1379,718.5,3766346,0.9989,37649,69293.9,45111500.0,9518,120664,10948,2741203770
27019,6.709,199901,26422,944286,475876,21,2912,1378,783.1,3768550,0.9989,37687,59567.7,42316700.0,9429,141835,10787.4,2743161839
27029,5.819,199879,26383,944523,476399,21,2912,1380,775.9,3769620,0.9989,37544,66707.1,42183000.0,9410,171871,11526.2,2744212429
27039,6.0843,199890,26189,944795,477089,21,2915,1373,812.0,3770832,0.9988,37593,55875.3,37394800.0,9441,105869,9725.62,2745094527
27050,5.7485,199864,26406,945088,477481,21,2908,1378,740.2,3771872,0.9989,37711,60241.8,39841600.0,9445,120856,10824.3,2746117219
27059,7.3361,199910,26366,945303,477969,21,2908,1380,739.1,3772977,0.9989,37544,63381.3,41386600.0,9456,150350,10428.4,2747164626
27080,5.5011,199879,26543,945805,478840,21,2906,1385,770.4,3775134,0.9989,37704,67344.6,45065100.0,9427,152459,10572.9,2749172524
27090,5.7016,200000,26485,946041,479582,21,2909,1382,770.0,3776776,0.9989,37754,62815.6,40889200.0,9392,140556,11572.4,2750203356
27110,6.6763,200000,26360,946540,480751,22,2911,1379,852.9,3779260,0.9989,37990,63573.2,41106800.0,9287,127355,10435.8,2752312797
27120,6.4485,200000,26326,946777,481277,22,2911,1380,784.9,3780644,0.9989,37926,57537.8,36144000.0,9296,154296,9835.17,2753265616
27130,5.1168,200000,26217,947040,481925,22,2911,1380,750.3,3781904,0.9989,37953,59062.2,38281800.0,9296,104106,10429,2754241269
27150,5.673,200000,26350,947522,482852,22,2912,1380,800.1,3784008,0.9988,37944,63823.4,42469400.0,9255,165372,11452.8,2756285824
27160,5.8726,200000,26299,947777,483357,22,2912,1383,790.0,3785097,0.9989,37631,61610.7,39075600.0,9265,137038,9749.53,2757407233
27170,4.6231,200000,26379,948013,483755,22,2909,1382,720.6,3786133,0.9989,37734,66772.6,44136600.0,9251,145465,11526.8,2758450971
27180,5.4968,200000,26379,948226,484257,22,2911,1377,731.7,3787063,0.9989,37571,61457.8,40108700.0,9191,126380,10367.3,2759429836
27200,5.7502,200000,26328,948704,485287,22,2913,1380,792.3,3789378,0.9989,37791,56685,36286600.0,9176,104101,9866.53,2761342022
27210,5.7911,200000,26249,948959,485900,22,2915,1380,805.4,3790675,0.9989,37656,57535.7,35944800.0,9201,123051,10903.8,2762473301
27220,5.6193,200000,26278,949215,486299,22,2914,1383,727.3,3791708,0.9988,37791,68115.4,45326100.0,9220,124376,11280.8,2763304404
27240,6.0452,200000,26353,949693,487173,22,2913,1384,785.9,3793850,0.9989,37762,68658.3,47131000.0,9148,185090,11441.3,2765390887
27260,5.792,200000,26261,950162,488223,23,2912,1391,777.2,3795990,0.9988,37510,58925,37082700.0,9133,143892,10210.1,2767346607
27270,5.9915,200000,26213,950406,488856,23,2909,1400,737.6,3797106,0.9988,37644,61964.9,40135900.0,9150,108646,11673.9,2768320157
27290,5.7788,200000,26294,950853,489779,23,2908,1398,788.6,3799207,0.9989,37789,68277,47183900.0,9094,186247,11449.7,2770377515
27300,5.2239,200000,26198,951096,490333,23,2911,1396,788.5,3800245,0.9989,37660,61071.3,39815800.0,9084,118947,10347.2,2771386036
27310,5.5265,200000,26198,951355,490841,24,2910,1396,730.5,3801491,0.9989,37703,63139.5,40630200.0,9119,148816,11185.3,2772371234
27320,5.4434,200000,26280,951597,491177,24,2912,1398,702.1,3802422,0.9989,37605,69900.8,46804800.0,9098,168696,11733.4,2773369931
27340,7.0611,200000,26231,952078,492183,24,2914,1400,776.5,3804594,0.9989,37728,60663.4,40899300.0,9085,164812,11474.6,2775475708
27350,5.8475,200000,26297,952303,492642,24,2912,1403,736.3,3805405,0.9989,37466,65842.6,40800900.0,9187,232492,12881.5,2776520319
27360,5.914,200000,26328,952549,493110,24,2915,1398,733.8,3806526,0.9989,37497,63268.8,43801300.0,9190,115558,9623.7,2777501784
27370,5.1662,200000,26329,952769,493610,24,2914,1398,687.3,3807612,0.9989,37673,58066.7,36857100.0,9165,100635,9768.26,2778469347
27380,6.0755,200000,26237,953018,494182,24,2916,1390,708.6,3808628,0.9989,37530,63325.2,38495100.0,9184,175665,11088.8,2779511051
27390,7.0236,200000,26250,953284,494694,24,2911,1392,720.5,3809705,0.9989,37627,59535.3,38872700.0,9201,131890,10334.7,2780495126
27410,6.4393,199966,26334,953786,495630,24,2912,1395,770.3,3811793,0.9989,37561,62608.7,44392100.0,9232,151139,12245.3,2782554378
27420,5.4176,199969,26283,954058,496176,24,2920,1388,719.7,3812840,0.9989,37738,63402.7,40221700.0,9246,202337,11586.4,2783557365
27441,5.6316,199973,26399,954617,497053,24,2923,1387,774.7,3814980,0.9989,37794,69495,45365200.0,9258,114822,10845.8,2785553810
27451,5.8153,199959,26290,954843,497612,24,2924,1387,778.5,3816171,0.9989,37583,60896.5,37883000.0,9245,126443,9935.08,2786557287
27461,5.57,199970,26254,955104,498155,24,2927,1388,784.7,3817368,0.9989,37395,61466.6,41415500.0,9269,135759,11124,2787538708
27471,6.4968,199950,26315,955344,498568,24,2928,1392,711.7,3818386,0.9989,37304,65305.8,44179400.0,9281,143111,13752.5,2788577461
27491,5.0473,199963,26413,955853,499485,24,2932,1390,771.1,3820494,0.9989,37183,64216.1,45079500.0,9289,120709,10182.9,2790572331
27502,5.3764,199943,26342,956141,500069,24,2935,1391,723.7,3821661,0.9989,37233,59514.8,37663400.0,9313,116211,11666.1,2791572406
27511,6.6416,199958,26432,956327,500502,24,2936,1388,717.4,3822658,0.9989,37137,63676.2,40841600.0,9266,104180,9283.87,2792558977
27532,6.4601,199952,26465,956839,501597,24,2932,1392,792.4,3824902,0.9989,37228,63411,41504800.0,9269,150873,9911.77,2794578368
27542,6.1926,199950,26372,957097,502158,24,2929,1396,743.6,3826092,0.9989,37094,58536.2,38271800.0,9270,131572,11942.6,2795525896
27563,6.0798,199927,26529,957593,502930,24,2930,1400,764.7,3828178,0.9989,36990,64405.4,43225900.0,9296,136861,11353,2797609171
27573,5.8792,199918,26492,957816,503445,24,2931,1400,713.6,3829254,0.9989,37065,66102.5,43073400.0,9288,161315,11572.3,2798592909
27583,5.7557,199906,26385,958079,504060,24,2937,1394,738.6,3830393,0.9989,36798,59200.3,37272900.0,9294,106133,10740.2,2799621504
27592,6.3196,199942,26440,958257,504525,24,2941,1388,733.5,3831525,0.9989,36844,66414.4,44487000.0,9260,144041,11159.1,2800615623
27613,5.431,199927,26594,958749,505383,24,2944,1384,770.9,3833691,0.9989,36932,59725.7,39434000.0,9243,107589,9816.72,2802597017
27624,6.4233,199918,26441,959002,506033,24,2944,1385,735.5,3834944,0.9989,37005,59230.6,37853400.0,9227,156343,11889.3,2803509519
27633,5.1459,199928,26421,959208,506541,24,2940,1387,736.0,3836029,0.9989,36838,59295.8,37894300.0,9213,114311,9604.63,2804625318
27654,5.6047,199893,26523,959767,507585,24,2939,1390,813.7,3838174,0.9989,36905,64382.4,44346600.0,9150,140290,12600.2,2806659713
27665,5.6178,199872,26460,960038,508138,24,2937,1394,756.3,3839533,0.9989,36931,60542.3,39729400.0,9167,124387,9723.21,2807658065
27685,6.2039,199884,26491,960514,509218,24,2939,1391,814.7,3841798,0.9989,36925,62603.2,40491700.0,9188,116837,10491.7,2809607190
27694,5.4822,199881,26381,960720,509770,24,2940,1396,817.5,3842990,0.9989,36843,63037.6,41252500.0,9145,136426,12303,2810665148
27705,5.1594,199879,26675,960969,510112,24,2940,1398,730.0,3843925,0.9989,36952,69928.2,48584600.0,9139,102639,9977.85,2811627241
27724,4.9334,199882,26472,961423,511207,24,2939,1397,788.5,3846322,0.9989,36952,63309.3,44819100.0,9140,125490,11460.7,2813686344
27735,4.9835,200000,26413,961674,511946,24,2941,1397,788.7,3847959,0.9989,36768,58266.7,39256600.0,9125,90838,9985.98,2814678352
